cur_gameloop,joint_action,layout,layout_name,reward,score,state,time_elapsed,time_left,trial_id,player_0_is_human,player_1_is_human,player_0_id,player_1_id
387,"['INTERACT', [0, 1]]","['XXXXXXXXX', 'O XSXOX S', 'X   P 1 X', 'X2  P   X', 'XXXDXDXXX']",asymmetric_advantages,0,20,"{'players': [{'position': [5, 3], 'orientation': [0, 1], 'held_object': None}, {'position': [1, 1], 'orientation': [-1, 0], 'held_object': {'name': 'onion', 'position': [1, 1]}}], 'objects': [{'name': 'soup', 'position': [4, 3], '_ingredients': [{'name': 'onion', 'position': [4, 3]}, {'name': 'onion', 'position': [4, 3]}, {'name': 'onion', 'position': [4, 3]}], 'cooking_tick': 4, 'is_cooking': True, 'is_ready': False, 'is_idle': False, 'cook_time': 20, '_cooking_tick': 4}, {'name': 'soup', 'position': [4, 2], '_ingredients': [{'name': 'onion', 'position': [4, 2]}, {'name': 'onion', 'position': [4, 2]}, {'name': 'onion', 'position': [4, 2]}], 'cooking_tick': 15, 'is_cooking': True, 'is_ready': False, 'is_idle': False, 'cook_time': 20, '_cooking_tick': 15}], 'bonus_orders': [], 'all_orders': [{'ingredients': ['onion']}, {'ingredients': ['onion', 'onion']}, {'ingredients': ['onion', 'onion', 'onion']}, {'ingredients': ['tomato']}, {'ingredients': ['tomato', 'tomato']}, {'ingredients': ['tomato', 'tomato', 'tomato']}, {'ingredients': ['onion', 'tomato']}, {'ingredients': ['onion', 'onion', 'tomato']}, {'ingredients': ['onion', 'tomato', 'tomato']}], 'timestep': 0}",58.214,122,116,True,True,48,49
649,"['INTERACT', [-1, 0]]","['XXPXX', 'O  2O', 'X1  X', 'XDXSX']",cramped_room,0,40,"{'players': [{'position': [1, 2], 'orientation': [0, 1], 'held_object': None}, {'position': [2, 2], 'orientation': [-1, 0], 'held_object': {'name': 'onion', 'position': [2, 2]}}], 'objects': [{'name': 'dish', 'position': [4, 2]}, {'name': 'onion', 'position': [0, 2]}, {'name': 'soup', 'position': [2, 0], '_ingredients': [{'name': 'onion', 'position': [2, 0]}, {'name': 'onion', 'position': [2, 0]}, {'name': 'onion', 'position': [2, 0]}], 'cooking_tick': 9, 'is_cooking': True, 'is_ready': False, 'is_idle': False, 'cook_time': 20, '_cooking_tick': 9}], 'bonus_orders': [], 'all_orders': [{'ingredients': ['onion']}, {'ingredients': ['onion', 'onion']}, {'ingredients': ['onion', 'onion', 'onion']}, {'ingredients': ['tomato']}, {'ingredients': ['tomato', 'tomato']}, {'ingredients': ['tomato', 'tomato', 'tomato']}, {'ingredients': ['onion', 'tomato']}, {'ingredients': ['onion', 'onion', 'tomato']}, {'ingredients': ['onion', 'tomato', 'tomato']}], 'timestep': 0}",97.503,82,95,True,True,40,41
1123,"['INTERACT', [1, 0]]","['XXXXXXXXX', 'O XSXOX S', 'X   P 1 X', 'X2  P   X', 'XXXDXDXXX']",asymmetric_advantages,0,75,"{'players': [{'position': [5, 2], 'orientation': [0, -1], 'held_object': None}, {'position': [2, 3], 'orientation': [1, 0], 'held_object': None}], 'objects': [{'name': 'soup', 'position': [4, 3], '_ingredients': [{'name': 'onion', 'position': [4, 3]}, {'name': 'onion', 'position': [4, 3]}, {'name': 'onion', 'position': [4, 3]}], 'cooking_tick': 20, 'is_cooking': False, 'is_ready': True, 'is_idle': False, 'cook_time': 20, '_cooking_tick': 20}, {'name': 'soup', 'position': [4, 2], '_ingredients': [{'name': 'onion', 'position': [4, 2]}, {'name': 'onion', 'position': [4, 2]}], 'cooking_tick': -1, 'is_cooking': False, 'is_ready': False, 'is_idle': True, 'cook_time': -1, '_cooking_tick': -1}, {'name': 'soup', 'position': [7, 0], '_ingredients': [{'name': 'onion', 'position': [7, 0]}, {'name': 'onion', 'position': [7, 0]}, {'name': 'onion', 'position': [7, 0]}], 'cooking_tick': 20, 'is_cooking': False, 'is_ready': True, 'is_idle': False, 'cook_time': 20, '_cooking_tick': 20}, {'name': 'dish', 'position': [7, 4]}, {'name': 'dish', 'position': [8, 3]}, {'name': 'dish', 'position': [8, 2]}], 'bonus_orders': [], 'all_orders': [{'ingredients': ['onion']}, {'ingredients': ['onion', 'onion']}, {'ingredients': ['onion', 'onion', 'onion']}, {'ingredients': ['tomato']}, {'ingredients': ['tomato', 'tomato']}, {'ingredients': ['tomato', 'tomato', 'tomato']}, {'ingredients': ['onion', 'tomato']}, {'ingredients': ['onion', 'onion', 'tomato']}, {'ingredients': ['onion', 'tomato', 'tomato']}], 'timestep': 0}",168.602,11,81,True,True,34,35
570,"[[0, 0], [0, 0]]","['XXXPX', 'X 1 P', 'D2X X', 'O   X', 'XOSXX']",coordination_ring,0,20,"{'players': [{'position': [3, 1], 'orientation': [1, 0], 'held_object': None}, {'position': [1, 3], 'orientation': [-1, 0], 'held_object': None}], 'objects': [{'name': 'soup', 'position': [4, 1], '_ingredients': [{'name': 'onion', 'position': [4, 1]}], 'cooking_tick': -1, 'is_cooking': False, 'is_ready': False, 'is_idle': True, 'cook_time': -1, '_cooking_tick': -1}, {'name': 'soup', 'position': [3, 0], '_ingredients': [{'name': 'onion', 'position': [3, 0]}, {'name': 'onion', 'position': [3, 0]}, {'name': 'onion', 'position': [3, 0]}], 'cooking_tick': 19, 'is_cooking': True, 'is_ready': False, 'is_idle': False, 'cook_time': 20, '_cooking_tick': 19}], 'bonus_orders': [], 'all_orders': [{'ingredients': ['onion']}, {'ingredients': ['onion', 'onion']}, {'ingredients': ['onion', 'onion', 'onion']}, {'ingredients': ['tomato']}, {'ingredients': ['tomato', 'tomato']}, {'ingredients': ['tomato', 'tomato', 'tomato']}, {'ingredients': ['onion', 'tomato']}, {'ingredients': ['onion', 'onion', 'tomato']}, {'ingredients': ['onion', 'tomato', 'tomato']}], 'timestep': 0}",85.655,94,72,True,True,30,31
648,"[[0, 0], [0, 0]]","['XXXPX', 'X 1 P', 'D2X X', 'O   X', 'XOSXX']",coordination_ring,0,35,"{'players': [{'position': [3, 3], 'orientation': [0, 1], 'held_object': {'name': 'onion', 'position': [3, 3]}}, {'position': [1, 1], 'orientation': [-1, 0], 'held_object': None}], 'objects': [{'name': 'soup', 'position': [4, 1], '_ingredients': [{'name': 'onion', 'position': [4, 1]}, {'name': 'onion', 'position': [4, 1]}], 'cooking_tick': -1, 'is_cooking': False, 'is_ready': False, 'is_idle': True, 'cook_time': -1, '_cooking_tick': -1}, {'name': 'soup', 'position': [3, 0], '_ingredients': [{'name': 'onion', 'position': [3, 0]}], 'cooking_tick': -1, 'is_cooking': False, 'is_ready': False, 'is_idle': True, 'cook_time': -1, '_cooking_tick': -1}, {'name': 'onion', 'position': [2, 0]}], 'bonus_orders': [], 'all_orders': [{'ingredients': ['onion']}, {'ingredients': ['onion', 'onion']}, {'ingredients': ['onion', 'onion', 'onion']}, {'ingredients': ['tomato']}, {'ingredients': ['tomato', 'tomato']}, {'ingredients': ['tomato', 'tomato', 'tomato']}, {'ingredients': ['onion', 'tomato']}, {'ingredients': ['onion', 'onion', 'tomato']}, {'ingredients': ['onion', 'tomato', 'tomato']}], 'timestep': 0}",97.355,83,87,True,True,36,37
666,"[[0, -1], [0, 0]]","['XXXXXXXXX', 'O XSXOX S', 'X   P 1 X', 'X2  P   X', 'XXXDXDXXX']",asymmetric_advantages,0,85,"{'players': [{'position': [5, 2], 'orientation': [0, -1], 'held_object': None}, {'position': [3, 3], 'orientation': [1, 0], 'held_object': {'name': 'dish', 'position': [3, 3]}}], 'objects': [{'name': 'onion', 'position': [6, 1]}, {'name': 'soup', 'position': [4, 3], '_ingredients': [{'name': 'onion', 'position': [4, 3]}, {'name': 'onion', 'position': [4, 3]}, {'name': 'onion', 'position': [4, 3]}], 'cooking_tick': 2, 'is_cooking': True, 'is_ready': False, 'is_idle': False, 'cook_time': 20, '_cooking_tick': 2}], 'bonus_orders': [], 'all_orders': [{'ingredients': ['onion']}, {'ingredients': ['onion', 'onion']}, {'ingredients': ['onion', 'onion', 'onion']}, {'ingredients': ['tomato']}, {'ingredients': ['tomato', 'tomato']}, {'ingredients': ['tomato', 'tomato', 'tomato']}, {'ingredients': ['onion', 'tomato']}, {'ingredients': ['onion', 'onion', 'tomato']}, {'ingredients': ['onion', 'tomato', 'tomato']}], 'timestep': 0}",100.052,80,11,True,True,6,7
377,"[[-1, 0], [1, 0]]","['XXXPX', 'X 1 P', 'D2X X', 'O   X', 'XOSXX']",coordination_ring,0,20,"{'players': [{'position': [2, 1], 'orientation': [-1, 0], 'held_object': None}, {'position': [2, 3], 'orientation': [1, 0], 'held_object': {'name': 'onion', 'position': [2, 3]}}], 'objects': [{'name': 'soup', 'position': [4, 1], '_ingredients': [{'name': 'onion', 'position': [4, 1]}, {'name': 'onion', 'position': [4, 1]}, {'name': 'onion', 'position': [4, 1]}], 'cooking_tick': 20, 'is_cooking': False, 'is_ready': True, 'is_idle': False, 'cook_time': 20, '_cooking_tick': 20}, {'name': 'soup', 'position': [3, 0], '_ingredients': [{'name': 'onion', 'position': [3, 0]}, {'name': 'onion', 'position': [3, 0]}, {'name': 'onion', 'position': [3, 0]}], 'cooking_tick': 3, 'is_cooking': True, 'is_ready': False, 'is_idle': False, 'cook_time': 20, '_cooking_tick': 3}], 'bonus_orders': [], 'all_orders': [{'ingredients': ['onion']}, {'ingredients': ['onion', 'onion']}, {'ingredients': ['onion', 'onion', 'onion']}, {'ingredients': ['tomato']}, {'ingredients': ['tomato', 'tomato']}, {'ingredients': ['tomato', 'tomato', 'tomato']}, {'ingredients': ['onion', 'tomato']}, {'ingredients': ['onion', 'onion', 'tomato']}, {'ingredients': ['onion', 'tomato', 'tomato']}], 'timestep': 0}",56.699,123,7,True,True,4,5
531,"['INTERACT', [0, -1]]","['XXXPX', 'X 1 P', 'D2X X', 'O   X', 'XOSXX']",coordination_ring,0,45,"{'players': [{'position': [3, 1], 'orientation': [0, -1], 'held_object': {'name': 'onion', 'position': [3, 1]}}, {'position': [1, 2], 'orientation': [0, -1], 'held_object': {'name': 'onion', 'position': [1, 2]}}], 'objects': [{'name': 'soup', 'position': [3, 0], '_ingredients': [{'name': 'onion', 'position': [3, 0]}], 'cooking_tick': -1, 'is_cooking': False, 'is_ready': False, 'is_idle': True, 'cook_time': -1, '_cooking_tick': -1}], 'bonus_orders': [], 'all_orders': [{'ingredients': ['onion']}, {'ingredients': ['onion', 'onion']}, {'ingredients': ['onion', 'onion', 'onion']}, {'ingredients': ['tomato']}, {'ingredients': ['tomato', 'tomato']}, {'ingredients': ['tomato', 'tomato', 'tomato']}, {'ingredients': ['onion', 'tomato']}, {'ingredients': ['onion', 'onion', 'tomato']}, {'ingredients': ['onion', 'tomato', 'tomato']}], 'timestep': 0}",79.80199999999999,100,12,True,True,6,7
153,"[[0, -1], 'INTERACT']","['XXXXXXXXX', 'O XSXOX S', 'X   P 1 X', 'X2  P   X', 'XXXDXDXXX']",asymmetric_advantages,5,15,"{'players': [{'position': [6, 2], 'orientation': [0, -1], 'held_object': None}, {'position': [3, 2], 'orientation': [0, -1], 'held_object': {'name': 'soup', 'position': [3, 2], '_ingredients': [{'name': 'onion', 'position': [3, 2]}, {'name': 'onion', 'position': [3, 2]}, {'name': 'onion', 'position': [3, 2]}], 'cooking_tick': 20, 'is_cooking': False, 'is_ready': True, 'is_idle': False, 'cook_time': 20, '_cooking_tick': 20}}], 'objects': [{'name': 'onion', 'position': [6, 1]}, {'name': 'onion', 'position': [2, 4]}], 'bonus_orders': [], 'all_orders': [{'ingredients': ['onion']}, {'ingredients': ['onion', 'onion']}, {'ingredients': ['onion', 'onion', 'onion']}, {'ingredients': ['tomato']}, {'ingredients': ['tomato', 'tomato']}, {'ingredients': ['tomato', 'tomato', 'tomato']}, {'ingredients': ['onion', 'tomato']}, {'ingredients': ['onion', 'onion', 'tomato']}, {'ingredients': ['onion', 'tomato', 'tomato']}], 'timestep': 0}",23.102,157,11,True,True,6,7
139,"[[0, 0], [0, 0]]","['XXXXXXXXX', 'O XSXOX S', 'X   P 1 X', 'X2  P   X', 'XXXDXDXXX']",asymmetric_advantages,0,0,"{'players': [{'position': [5, 3], 'orientation': [-1, 0], 'held_object': {'name': 'dish', 'position': [5, 3]}}, {'position': [3, 2], 'orientation': [0, -1], 'held_object': {'name': 'soup', 'position': [3, 2], '_ingredients': [{'name': 'onion', 'position': [3, 2]}, {'name': 'onion', 'position': [3, 2]}, {'name': 'onion', 'position': [3, 2]}], 'cooking_tick': 20, 'is_cooking': False, 'is_ready': True, 'is_idle': False, 'cook_time': 20, '_cooking_tick': 20}}], 'objects': [{'name': 'soup', 'position': [4, 2], '_ingredients': [{'name': 'onion', 'position': [4, 2]}, {'name': 'onion', 'position': [4, 2]}, {'name': 'onion', 'position': [4, 2]}], 'cooking_tick': 17, 'is_cooking': True, 'is_ready': False, 'is_idle': False, 'cook_time': 20, '_cooking_tick': 17}], 'bonus_orders': [], 'all_orders': [{'ingredients': ['onion']}, {'ingredients': ['onion', 'onion']}, {'ingredients': ['onion', 'onion', 'onion']}, {'ingredients': ['tomato']}, {'ingredients': ['tomato', 'tomato']}, {'ingredients': ['tomato', 'tomato', 'tomato']}, {'ingredients': ['onion', 'tomato']}, {'ingredients': ['onion', 'onion', 'tomato']}, {'ingredients': ['onion', 'tomato', 'tomato']}], 'timestep': 0}",22.226,158,111,True,True,46,47
298,"[[0, 1], [1, 0]]","['XXXXXXXXX', 'O XSXOX S', 'X   P 1 X', 'X2  P   X', 'XXXDXDXXX']",asymmetric_advantages,0,30,"{'players': [{'position': [5, 2], 'orientation': [0, -1], 'held_object': {'name': 'onion', 'position': [5, 2]}}, {'position': [2, 2], 'orientation': [1, 0], 'held_object': {'name': 'onion', 'position': [2, 2]}}], 'objects': [{'name': 'soup', 'position': [4, 2], '_ingredients': [{'name': 'onion', 'position': [4, 2]}, {'name': 'onion', 'position': [4, 2]}], 'cooking_tick': -1, 'is_cooking': False, 'is_ready': False, 'is_idle': True, 'cook_time': -1, '_cooking_tick': -1}], 'bonus_orders': [], 'all_orders': [{'ingredients': ['onion']}, {'ingredients': ['onion', 'onion']}, {'ingredients': ['onion', 'onion', 'onion']}, {'ingredients': ['tomato']}, {'ingredients': ['tomato', 'tomato']}, {'ingredients': ['tomato', 'tomato', 'tomato']}, {'ingredients': ['onion', 'tomato']}, {'ingredients': ['onion', 'onion', 'tomato']}, {'ingredients': ['onion', 'tomato', 'tomato']}], 'timestep': 0}",45.051,135,76,True,True,32,33
282,"[[-1, 0], [-1, 0]]","['XXXXXXXXX', 'O XSXOX S', 'X   P 1 X', 'X2  P   X', 'XXXDXDXXX']",asymmetric_advantages,0,25,"{'players': [{'position': [5, 2], 'orientation': [0, -1], 'held_object': {'name': 'onion', 'position': [5, 2]}}, {'position': [1, 1], 'orientation': [0, -1], 'held_object': None}], 'objects': [{'name': 'soup', 'position': [4, 3], '_ingredients': [{'name': 'onion', 'position': [4, 3]}, {'name': 'onion', 'position': [4, 3]}, {'name': 'onion', 'position': [4, 3]}], 'cooking_tick': 10, 'is_cooking': True, 'is_ready': False, 'is_idle': False, 'cook_time': 20, '_cooking_tick': 10}, {'name': 'dish', 'position': [6, 4]}], 'bonus_orders': [], 'all_orders': [{'ingredients': ['onion']}, {'ingredients': ['onion', 'onion']}, {'ingredients': ['onion', 'onion', 'onion']}, {'ingredients': ['tomato']}, {'ingredients': ['tomato', 'tomato']}, {'ingredients': ['tomato', 'tomato', 'tomato']}, {'ingredients': ['onion', 'tomato']}, {'ingredients': ['onion', 'onion', 'tomato']}, {'ingredients': ['onion', 'tomato', 'tomato']}], 'timestep': 0}",42.452,138,96,True,True,40,41
348,"[[0, 0], [0, -1]]","['XXXXXXXXX', 'O XSXOX S', 'X   P 1 X', 'X2  P   X', 'XXXDXDXXX']",asymmetric_advantages,0,35,"{'players': [{'position': [5, 2], 'orientation': [-1, 0], 'held_object': None}, {'position': [2, 2], 'orientation': [0, -1], 'held_object': {'name': 'dish', 'position': [2, 2]}}], 'objects': [{'name': 'onion', 'position': [6, 1]}, {'name': 'soup', 'position': [4, 3], '_ingredients': [{'name': 'onion', 'position': [4, 3]}], 'cooking_tick': -1, 'is_cooking': False, 'is_ready': False, 'is_idle': True, 'cook_time': -1, '_cooking_tick': -1}, {'name': 'dish', 'position': [6, 4]}, {'name': 'soup', 'position': [4, 2], '_ingredients': [{'name': 'onion', 'position': [4, 2]}], 'cooking_tick': -1, 'is_cooking': False, 'is_ready': False, 'is_idle': True, 'cook_time': -1, '_cooking_tick': -1}], 'bonus_orders': [], 'all_orders': [{'ingredients': ['onion']}, {'ingredients': ['onion', 'onion']}, {'ingredients': ['onion', 'onion', 'onion']}, {'ingredients': ['tomato']}, {'ingredients': ['tomato', 'tomato']}, {'ingredients': ['tomato', 'tomato', 'tomato']}, {'ingredients': ['onion', 'tomato']}, {'ingredients': ['onion', 'onion', 'tomato']}, {'ingredients': ['onion', 'tomato', 'tomato']}], 'timestep': 0}",52.351000000000006,128,96,True,True,40,41
557,"[[0, 0], [0, -1]]","['XXXPX', 'X 1 P', 'D2X X', 'O   X', 'XOSXX']",coordination_ring,0,35,"{'players': [{'position': [3, 1], 'orientation': [1, 0], 'held_object': {'name': 'dish', 'position': [3, 1]}}, {'position': [3, 2], 'orientation': [0, -1], 'held_object': {'name': 'onion', 'position': [3, 2]}}], 'objects': [{'name': 'soup', 'position': [4, 1], '_ingredients': [{'name': 'onion', 'position': [4, 1]}, {'name': 'onion', 'position': [4, 1]}, {'name': 'onion', 'position': [4, 1]}], 'cooking_tick': 20, 'is_cooking': False, 'is_ready': True, 'is_idle': False, 'cook_time': 20, '_cooking_tick': 20}, {'name': 'soup', 'position': [3, 0], '_ingredients': [{'name': 'onion', 'position': [3, 0]}], 'cooking_tick': -1, 'is_cooking': False, 'is_ready': False, 'is_idle': True, 'cook_time': -1, '_cooking_tick': -1}], 'bonus_orders': [], 'all_orders': [{'ingredients': ['onion']}, {'ingredients': ['onion', 'onion']}, {'ingredients': ['onion', 'onion', 'onion']}, {'ingredients': ['tomato']}, {'ingredients': ['tomato', 'tomato']}, {'ingredients': ['tomato', 'tomato', 'tomato']}, {'ingredients': ['onion', 'tomato']}, {'ingredients': ['onion', 'onion', 'tomato']}, {'ingredients': ['onion', 'tomato', 'tomato']}], 'timestep': 0}",83.70299999999999,96,97,True,True,40,41
161,"[[0, 0], [0, 0]]","['XXXPX', 'X 1 P', 'D2X X', 'O   X', 'XOSXX']",coordination_ring,0,5,"{'players': [{'position': [3, 3], 'orientation': [0, 1], 'held_object': None}, {'position': [1, 1], 'orientation': [0, -1], 'held_object': {'name': 'onion', 'position': [1, 1]}}], 'objects': [{'name': 'soup', 'position': [4, 1], '_ingredients': [{'name': 'onion', 'position': [4, 1]}, {'name': 'onion', 'position': [4, 1]}, {'name': 'onion', 'position': [4, 1]}], 'cooking_tick': 7, 'is_cooking': True, 'is_ready': False, 'is_idle': False, 'cook_time': 20, '_cooking_tick': 7}, {'name': 'soup', 'position': [3, 0], '_ingredients': [{'name': 'onion', 'position': [3, 0]}], 'cooking_tick': -1, 'is_cooking': False, 'is_ready': False, 'is_idle': True, 'cook_time': -1, '_cooking_tick': -1}], 'bonus_orders': [], 'all_orders': [{'ingredients': ['onion']}, {'ingredients': ['onion', 'onion']}, {'ingredients': ['onion', 'onion', 'onion']}, {'ingredients': ['tomato']}, {'ingredients': ['tomato', 'tomato']}, {'ingredients': ['tomato', 'tomato', 'tomato']}, {'ingredients': ['onion', 'tomato']}, {'ingredients': ['onion', 'onion', 'tomato']}, {'ingredients': ['onion', 'tomato', 'tomato']}], 'timestep': 0}",25.728,154,112,True,True,46,47
877,"[[-1, 0], [0, 0]]","['XXXXXXXXX', 'O XSXOX S', 'X   P 1 X', 'X2  P   X', 'XXXDXDXXX']",asymmetric_advantages,0,120,"{'players': [{'position': [5, 2], 'orientation': [0, -1], 'held_object': {'name': 'onion', 'position': [5, 2]}}, {'position': [3, 3], 'orientation': [0, 1], 'held_object': None}], 'objects': [{'name': 'onion', 'position': [6, 1]}, {'name': 'soup', 'position': [4, 3], '_ingredients': [{'name': 'onion', 'position': [4, 3]}, {'name': 'onion', 'position': [4, 3]}, {'name': 'onion', 'position': [4, 3]}], 'cooking_tick': 13, 'is_cooking': True, 'is_ready': False, 'is_idle': False, 'cook_time': 20, '_cooking_tick': 13}, {'name': 'onion', 'position': [7, 4]}, {'name': 'dish', 'position': [6, 4]}], 'bonus_orders': [], 'all_orders': [{'ingredients': ['onion']}, {'ingredients': ['onion', 'onion']}, {'ingredients': ['onion', 'onion', 'onion']}, {'ingredients': ['tomato']}, {'ingredients': ['tomato', 'tomato']}, {'ingredients': ['tomato', 'tomato', 'tomato']}, {'ingredients': ['onion', 'tomato']}, {'ingredients': ['onion', 'onion', 'tomato']}, {'ingredients': ['onion', 'tomato', 'tomato']}], 'timestep': 0}",131.702,48,96,True,True,40,41
625,"[[0, 0], [1, 0]]","['XXXXXXXXX', 'O XSXOX S', 'X   P 1 X', 'X2  P   X', 'XXXDXDXXX']",asymmetric_advantages,0,70,"{'players': [{'position': [5, 3], 'orientation': [0, 1], 'held_object': {'name': 'onion', 'position': [5, 3]}}, {'position': [2, 3], 'orientation': [1, 0], 'held_object': {'name': 'onion', 'position': [2, 3]}}], 'objects': [{'name': 'soup', 'position': [4, 2], '_ingredients': [{'name': 'onion', 'position': [4, 2]}, {'name': 'onion', 'position': [4, 2]}], 'cooking_tick': -1, 'is_cooking': False, 'is_ready': False, 'is_idle': True, 'cook_time': -1, '_cooking_tick': -1}], 'bonus_orders': [], 'all_orders': [{'ingredients': ['onion']}, {'ingredients': ['onion', 'onion']}, {'ingredients': ['onion', 'onion', 'onion']}, {'ingredients': ['tomato']}, {'ingredients': ['tomato', 'tomato']}, {'ingredients': ['tomato', 'tomato', 'tomato']}, {'ingredients': ['onion', 'tomato']}, {'ingredients': ['onion', 'onion', 'tomato']}, {'ingredients': ['onion', 'tomato', 'tomato']}], 'timestep': 0}",93.905,86,51,True,True,22,23
22,"[[0, 0], [0, 0]]","['XXXXXXXXX', 'O XSXOX S', 'X   P 1 X', 'X2  P   X', 'XXXDXDXXX']",asymmetric_advantages,0,0,"{'players': [{'position': [5, 2], 'orientation': [0, -1], 'held_object': {'name': 'onion', 'position': [5, 2]}}, {'position': [3, 3], 'orientation': [1, 0], 'held_object': None}], 'objects': [], 'bonus_orders': [], 'all_orders': [{'ingredients': ['onion']}, {'ingredients': ['onion', 'onion']}, {'ingredients': ['onion', 'onion', 'onion']}, {'ingredients': ['tomato']}, {'ingredients': ['tomato', 'tomato']}, {'ingredients': ['tomato', 'tomato', 'tomato']}, {'ingredients': ['onion', 'tomato']}, {'ingredients': ['onion', 'onion', 'tomato']}, {'ingredients': ['onion', 'tomato', 'tomato']}], 'timestep': 0}",3.452,177,96,True,True,40,41
141,"[[0, 0], 'INTERACT']","['XXXXXXXXX', 'O XSXOX S', 'X   P 1 X', 'X2  P   X', 'XXXDXDXXX']",asymmetric_advantages,0,10,"{'players': [{'position': [5, 2], 'orientation': [-1, 0], 'held_object': {'name': 'dish', 'position': [5, 2]}}, {'position': [1, 1], 'orientation': [-1, 0], 'held_object': None}], 'objects': [{'name': 'soup', 'position': [4, 2], '_ingredients': [{'name': 'onion', 'position': [4, 2]}, {'name': 'onion', 'position': [4, 2]}, {'name': 'onion', 'position': [4, 2]}], 'cooking_tick': 19, 'is_cooking': True, 'is_ready': False, 'is_idle': False, 'cook_time': 20, '_cooking_tick': 19}], 'bonus_orders': [], 'all_orders': [{'ingredients': ['onion']}, {'ingredients': ['onion', 'onion']}, {'ingredients': ['onion', 'onion', 'onion']}, {'ingredients': ['tomato']}, {'ingredients': ['tomato', 'tomato']}, {'ingredients': ['tomato', 'tomato', 'tomato']}, {'ingredients': ['onion', 'tomato']}, {'ingredients': ['onion', 'onion', 'tomato']}, {'ingredients': ['onion', 'tomato', 'tomato']}], 'timestep': 0}",21.387,159,76,True,True,32,33
836,"[[0, 0], [1, 0]]","['XXPXX', 'O  2O', 'X1  X', 'XDXSX']",cramped_room,0,55,"{'players': [{'position': [2, 2], 'orientation': [0, 1], 'held_object': {'name': 'soup', 'position': [2, 2], '_ingredients': [{'name': 'onion', 'position': [2, 2]}, {'name': 'onion', 'position': [2, 2]}, {'name': 'onion', 'position': [2, 2]}], 'cooking_tick': 20, 'is_cooking': False, 'is_ready': True, 'is_idle': False, 'cook_time': 20, '_cooking_tick': 20}}, {'position': [1, 1], 'orientation': [-1, 0], 'held_object': {'name': 'onion', 'position': [1, 1]}}], 'objects': [{'name': 'onion', 'position': [2, 3]}, {'name': 'onion', 'position': [1, 0]}], 'bonus_orders': [], 'all_orders': [{'ingredients': ['onion']}, {'ingredients': ['onion', 'onion']}, {'ingredients': ['onion', 'onion', 'onion']}, {'ingredients': ['tomato']}, {'ingredients': ['tomato', 'tomato']}, {'ingredients': ['tomato', 'tomato', 'tomato']}, {'ingredients': ['onion', 'tomato']}, {'ingredients': ['onion', 'onion', 'tomato']}, {'ingredients': ['onion', 'tomato', 'tomato']}], 'timestep': 0}",126.265,54,90,True,True,38,39
766,"[[0, 0], [0, 0]]","['XXXPX', 'X 1 P', 'D2X X', 'O   X', 'XOSXX']",coordination_ring,0,50,"{'players': [{'position': [1, 3], 'orientation': [0, -1], 'held_object': None}, {'position': [1, 2], 'orientation': [0, 1], 'held_object': None}], 'objects': [{'name': 'soup', 'position': [4, 1], '_ingredients': [{'name': 'onion', 'position': [4, 1]}, {'name': 'onion', 'position': [4, 1]}, {'name': 'onion', 'position': [4, 1]}], 'cooking_tick': 20, 'is_cooking': False, 'is_ready': True, 'is_idle': False, 'cook_time': 20, '_cooking_tick': 20}, {'name': 'soup', 'position': [3, 0], '_ingredients': [{'name': 'onion', 'position': [3, 0]}, {'name': 'onion', 'position': [3, 0]}], 'cooking_tick': -1, 'is_cooking': False, 'is_ready': False, 'is_idle': True, 'cook_time': -1, '_cooking_tick': -1}], 'bonus_orders': [], 'all_orders': [{'ingredients': ['onion']}, {'ingredients': ['onion', 'onion']}, {'ingredients': ['onion', 'onion', 'onion']}, {'ingredients': ['tomato']}, {'ingredients': ['tomato', 'tomato']}, {'ingredients': ['tomato', 'tomato', 'tomato']}, {'ingredients': ['onion', 'tomato']}, {'ingredients': ['onion', 'onion', 'tomato']}, {'ingredients': ['onion', 'tomato', 'tomato']}], 'timestep': 0}",115.051,65,17,True,True,8,9
